timestamp,Physic_1,Physic_2,Physic_3,Physic_4
10.1,13,26,25,14
9.89,13,26,25,14
9.91,13,26,25,14
10.06,13,26,25,14
10.12,13,26,25,14
9.87,13,26,25,14
9.9,13,26,25,14
10.1,13,26,25,14
10.01,13,26,25,14
9.92,13,26,25,14
9.69,13,26,25,14
10.42,13,26,25,14
10.01,13,26,25,14
9.86,13,26,25,14
9.93,13,26,25,14
11.33,13,26,25,14
8.87,13,26,25,14
9.82,13,26,25,14
9.96,13,26,25,14
10.01,13,26,25,14
10.16,13,26,25,14
9.84,13,26,25,14
9.93,13,26,25,14
10.05,13,26,25,14
10.21,13,26,25,14
9.85,13,26,26,14
9.86,13,26,26,14
10.03,13,26,25,14
10.19,13,26,25,14
9.93,13,26,25,14
9.85,13,26,25,14
10,13,26,26,14
10.15,13,26,26,14
9.91,13,27,26,14
10.24,13,27,26,14
9.66,13,27,26,14
10.16,13,27,26,14
9.91,13,27,26,14
9.88,13,27,26,14
10.01,13,27,26,14
10.15,13,27,26,14
9.85,13,27,26,14
9.97,13,27,26,14
10.03,13,27,26,14
10.16,13,27,26,14
9.84,13,27,26,14
10,13,27,26,14
10.01,13,27,26,14
10.12,13,27,26,14
9.85,13,27,26,14
10.01,13,27,26,14
10.04,13,27,26,14
9.98,13,27,26,14
11.37,13,26,25,14
8.65,13,26,25,14
9.99,13,26,25,14
10,13,26,25,14
9.99,13,25,25,14
9.85,13,25,25,14
10.17,14,26,25,14
9.94,14,26,25,14
10.33,14,26,25,14
9.45,14,26,25,14
10.24,15,27,25,14
10,15,27,25,13
9.76,15,27,25,13
10.25,15,27,25,13
9.99,15,27,26,13
9.96,14,27,26,13
9.8,14,28,26,13
10,14,28,26,13
10.01,14,28,26,13
10.03,14,28,26,13
10.46,14,28,26,13
9.52,14,28,26,13
10.04,14,27,26,13
11.11,14,27,26,13
8.88,14,27,26,13
10,14,27,26,13
10,14,27,26,13
9.99,14,27,26,13
10.03,14,27,26,13
9.76,14,27,26,13
10.73,14,27,26,13
9.52,14,27,26,13
10.02,14,27,26,13
9.77,14,27,26,13
10.25,14,27,26,13
9.76,14,27,26,13
10.26,14,28,26,13
9.77,14,28,26,13
10.25,14,27,26,13
9.76,14,27,26,13
10.27,14,28,27,13
9.75,14,28,27,13
10.25,14,28,27,13
9.76,14,28,27,13
10.26,14,28,27,13
9.53,14,28,27,13
10.49,14,28,27,13
9.74,14,28,27,13
10.26,14,28,27,13
9.52,14,28,27,13
10.48,14,28,28,13
9.74,14,28,28,13
10.27,14,28,28,13
9.5,14,28,28,13
10.51,14,28,28,13
9.72,15,29,28,13
10.49,15,29,28,13
9.28,15,29,28,13
10.5,15,29,28,13
9.49,15,29,28,13
10.48,15,29,28,13
9.57,15,29,28,13
10.48,15,28,27,13
9.51,15,28,27,13
10.47,15,28,27,13
9.47,15,28,27,13
10.59,15,27,26,13
9.45,15,27,26,13
10.48,15,27,26,13
9.44,15,27,26,13
10.56,15,27,26,13
9.5,15,27,26,13
10.49,15,27,27,13
9.52,15,28,27,13
10.49,15,28,27,13
9.48,15,28,27,12
9.78,16,29,28,12
10.24,15,29,28,12
10.5,15,29,28,12
9.5,15,29,28,12
9.77,15,29,28,12
10.24,15,29,28,12
10.53,15,29,28,12
9.26,15,28,28,12
10,15,28,27,12
9.77,15,28,27,12
10.97,15,28,27,12
9.27,15,27,27,12
10,15,27,27,12
10.26,15,27,27,12
9.71,15,28,27,12
10.97,15,28,27,12
9.03,15,28,27,12
9.77,15,28,27,12
10.23,15,28,28,12
10.29,15,29,28,12
9.72,15,29,28,12
9.75,15,29,28,12
10,15,29,28,12
10.24,15,29,28,12
10.73,15,28,28,12
9.46,15,28,28,12
9.57,15,29,28,12
10.35,15,28,28,12
9.69,15,29,28,12
10.06,15,29,28,12
9.95,17,29,28,12
10.29,16,29,28,11
9.72,16,29,28,11
9.86,16,29,28,11
10.1,16,29,29,11
10.02,16,29,29,11
9.98,16,29,29,11
10,16,30,29,11
10,16,30,29,11
10.01,16,30,29,11
9.99,16,30,30,11
10.48,16,30,30,11
9.29,16,30,31,11
10.68,16,30,31,11
9.32,16,30,31,11
10.71,17,30,31,11
9.52,17,30,31,11
10.44,17,30,31,10
9.35,17,30,32,10
10.69,17,30,32,10
9.31,17,30,32,10
10.69,17,30,32,10
9.54,17,30,32,10
10.29,17,30,32,10
9.49,17,30,32,10
10.68,17,31,32,10
9.29,17,31,32,10
10.64,17,31,33,10
9.36,17,31,33,10
10.68,18,32,33,10
9.32,18,32,32,10
10.71,18,32,32,10
9.3,19,33,32,10
10.7,20,33,32,10
9.27,20,33,33,10
10.72,20,33,33,10
9.31,20,34,33,10
10.66,21,34,34,10
9.15,21,34,33,10
10.74,21,34,33,10
9.29,21,34,33,10
10.7,21,34,33,10
9.31,21,34,33,10
10.7,21,34,33,10
9.3,22,35,33,10
10.71,20,35,33,10
9.26,20,35,32,10
10.71,20,34,32,10
9.29,20,34,32,10
10.9,20,34,32,10
9.07,20,34,32,10
10.7,21,33,31,10
9.32,21,33,31,10
10.69,21,32,31,10
9.29,21,33,31,10
10.72,21,33,31,10
9.3,21,33,31,10
10.71,21,32,31,10
9.27,21,33,31,10
10.84,21,32,31,10
9.17,21,32,31,10
10.76,21,32,31,10
9.05,21,32,31,10
10.96,21,32,31,10
9.27,21,32,31,10
10.72,21,32,31,10
9.05,21,32,31,10
10.91,21,32,31,10
9.29,21,32,31,10
10.71,20,32,31,10
9.04,20,32,30,10
10.97,20,32,31,10
9.06,20,32,30,10
10.94,20,31,30,11
9.04,19,31,30,11
10.97,19,31,30,11
9.04,19,31,30,11
10.95,19,31,30,11
10.51,18,31,30,11
9.48,18,31,30,11
9.04,18,31,30,11
10.99,18,31,30,11
9.03,18,31,30,11
10.99,18,31,30,11
9.04,18,31,30,11
10.92,18,32,31,11
8.83,18,31,30,11
11.2,18,31,30,11
9,18,31,30,11
11,18,31,31,11
9,18,31,30,11
11.07,18,31,30,11
8.94,18,31,31,11
10.98,18,31,31,11
9.02,18,31,31,11
10.96,18,31,31,11
9.54,18,32,32,11
10.45,18,32,31,11
8.81,18,33,32,11
11.18,19,33,33,11
8.82,19,33,33,11
11.17,19,33,32,10
8.79,19,33,33,10
11.18,19,33,33,10
8.9,19,33,33,10
11.2,19,33,32,10
8.69,20,33,33,10
11.5,20,33,33,10
8.58,20,33,33,10
11.18,20,34,34,10
8.77,20,34,34,10
11.13,20,34,35,10
8.9,20,34,34,10
11.22,20,35,35,10
8.73,20,35,36,10
11.13,20,35,35,10
8.87,20,35,35,10
11.25,20,35,36,10
8.7,22,35,36,10
11.12,22,35,36,10
9.23,22,35,35,10
10.85,22,35,36,10
8.85,22,35,36,10
11.05,21,35,36,10
8.87,22,36,36,10
11.22,22,36,36,10
9.19,22,36,36,10
10.69,22,36,35,10
8.87,22,37,36,10
11.35,22,37,37,10
8.61,22,37,36,10
10.41,22,37,36,10
9.56,23,37,36,10
11.36,23,37,36,10
8.64,23,37,36,10
11.2,23,37,35,10
8.76,23,37,35,10
11.38,24,37,36,10
8.64,24,37,35,10
10.41,24,36,35,10
9.62,24,36,34,10
11.45,24,36,35,10
8.46,24,36,35,10
10.51,24,35,34,10
9.46,23,35,34,10
11.36,23,34,34,10
8.64,23,34,33,10
10.47,23,34,33,10
9.59,23,34,33,10
11.28,23,33,33,10
8.61,23,34,33,10
10.49,23,34,33,10
9.48,24,35,34,10
11.38,24,34,33,10
8.65,24,34,34,10
9.98,24,35,34,10
9.97,24,35,34,10
10.64,23,35,34,10
9.76,23,35,34,10
9.57,22,35,34,10
10.04,22,35,34,10
10.58,22,36,34,10
9.38,22,36,34,10
9.95,22,36,34,10
10.03,22,36,35,10
10.03,22,36,35,10
9.96,22,36,35,10
10.02,22,36,36,10
9.93,22,36,35,10
10.12,22,36,35,10
9.9,22,36,35,10
9.96,22,36,35,10
10,22,36,36,10
10.1,22,36,36,10
9.9,23,37,36,10
10.1,23,37,36,10
9.95,23,36,35,10
10.04,23,36,35,10
9.88,24,37,36,10
9.96,24,38,37,10
10.09,24,37,36,10
10.1,24,37,36,10
9.81,24,38,37,10
11.88,24,38,39,10
8.18,24,38,40,10
10.03,24,39,40,10
9.89,24,39,38,10
10.03,24,37,35,10
10.03,24,37,36,10
10,24,37,36,10
9.91,24,39,38,10
9.98,24,37,35,10
10.05,24,37,36,10
10.01,24,37,36,10
10,24,39,40,10
9.91,24,39,46,10
10.07,24,39,47,10
10.09,24,39,46,10
9.84,24,39,38,10
9.94,24,39,38,10
10.08,24,39,40,10
10.04,25,40,46,10
9.84,25,40,44,10
10.01,25,39,38,10
10.43,25,38,37,10
9.72,26,39,37,10
9.82,26,39,38,10
10,26,38,37,10
10.08,26,37,36,10
10.07,26,38,36,10
10.26,26,38,37,10
9.54,26,37,36,10
10.07,27,38,36,10
10.08,26,38,37,10
9.82,26,38,37,10
10.01,26,37,36,10
10.01,26,38,37,10
10.14,26,38,37,10
9.79,26,38,37,10
10.03,26,38,37,10
10.09,26,38,37,10
10.03,26,38,37,10
9.82,26,37,36,10
10.02,26,37,36,10
10.07,26,37,36,10
10.07,26,37,37,10
9.82,26,37,36,10
10.04,26,37,36,10
10.06,26,37,36,10
10.31,26,37,36,10
9.54,26,37,36,10
10.04,26,36,35,10
10.09,26,35,34,10
10.34,26,34,34,10
9.5,26,34,33,10
10.02,26,35,34,10
10.11,26,35,35,10
10.07,26,36,36,10
9.76,26,37,36,10
9.97,26,38,37,10
10.1,26,38,37,10
10.09,25,38,37,10
10.14,25,38,37,10
9.64,25,38,37,10
10.11,24,38,37,10
10.11,24,38,37,10
9.86,24,37,36,10
9.92,24,37,37,10
11.05,24,37,36,10
9.13,24,36,36,10
9.84,24,36,36,10
9.92,24,38,38,10
10.1,24,38,38,10
10.07,24,38,37,10
9.91,24,37,37,10
9.98,24,38,38,10
9.99,24,38,38,10
10.13,24,38,37,10
9.83,24,38,38,10
9.9,24,38,37,10
10.12,24,37,37,10
10.09,24,37,36,10
9.85,24,38,37,10
9.9,24,38,37,10
10.11,24,38,37,10
10.47,24,38,37,10
9.48,24,39,38,10
9.93,25,39,38,10
10.05,25,39,38,10
10.21,25,39,38,10
9.77,25,39,38,10
12.34,25,38,38,10
7.62,25,38,37,10
10.18,25,38,37,10
9.83,25,38,37,10
10.2,25,38,37,10
9.78,25,37,36,10
10.22,26,37,36,10
9.82,26,37,36,10
9.89,26,36,35,10
10.04,26,36,35,10
10.19,26,36,35,10
9.81,26,36,35,10
9.91,26,36,35,10
10.05,26,36,35,10
10.17,26,36,35,10
9.92,26,36,35,10
9.91,26,37,36,10
9.96,26,36,35,10
10.17,26,37,36,10
9.86,26,37,36,10
9.97,25,37,36,10
9.99,25,36,35,10
10.12,25,36,35,10
9.86,25,37,36,10
9.99,26,37,36,10
9.98,26,36,36,10
10.16,26,37,36,10
9.84,26,37,36,10
9.96,25,37,36,10
9.99,25,36,35,10
10.53,25,37,36,10
9.57,25,37,36,10
9.88,26,36,35,10
10.01,26,36,35,10
10.11,26,36,35,10
10.95,26,36,35,10
8.93,26,36,35,10
9.98,25,40,42,10
10.11,25,40,43,10
9.89,25,40,58,10
9.99,25,40,57,10
10.09,25,40,57,10
9.99,25,40,61,10
9.92,25,40,61,10
9.97,25,40,62,10
10.07,26,40,62,10
9.88,26,40,64,10
10.03,26,40,64,10
9.95,26,40,64,10
10.1,28,43,64,10
9.88,27,43,64,10
10.03,27,43,64,10
10.01,27,43,63,10
10.02,29,45,63,10
11.19,30,45,63,10
8.73,30,45,63,10
9.98,31,47,63,10
10.11,29,47,63,10
9.98,29,47,63,10
9.9,29,47,63,10
9.99,30,48,62,10
10.1,30,48,62,10
10.03,30,48,62,10
9.85,30,48,62,10
10,31,48,62,10
11.77,31,48,62,10
8.36,31,48,62,10
9.82,31,49,62,10
10.02,31,49,61,10
10.06,31,49,61,10
10.03,32,49,61,10
9.84,32,49,61,10
9.99,32,49,61,10
10.1,32,49,61,10
10.07,33,49,61,10
9.81,33,50,61,10
10.02,31,50,61,10
10.08,31,50,61,10
10.06,31,50,61,11
9.8,31,50,61,11
10.02,31,50,61,11
10.06,31,50,61,11
10.07,32,51,61,11
9.81,33,51,60,11
10.02,33,51,60,11
10.02,33,51,60,11
10.12,33,51,60,11
9.79,33,51,59,11
10.03,33,51,59,11
10.1,33,52,59,11
10.41,23,52,60,12
9.43,23,52,60,12
10.05,23,52,59,12
10.05,23,52,59,12
10.08,23,52,59,12
9.8,23,53,60,12
10.02,23,53,59,12
10.09,23,53,59,12
10.09,23,53,59,12
9.74,23,53,59,12
11.25,25,53,59,12
8.87,25,53,59,12
10.08,25,54,59,12
9.77,25,54,59,12
10,25,54,59,12
10.17,25,54,59,12
10.03,25,54,59,12
9.78,25,54,59,12
9.95,25,54,59,12
10.14,25,54,59,12
10.08,25,54,58,12
9.79,25,54,58,12
10.43,25,54,58,12
9.71,25,54,58,12
10.03,25,54,58,12
9.89,25,54,58,12
10.21,25,55,58,12
9.86,25,55,58,12
10,25,55,58,12
9.86,26,55,58,12
9.92,23,55,58,12
10.11,23,55,58,12
10.07,23,55,58,13
9.96,23,55,58,13
9.84,23,55,58,13
10.09,23,55,58,13
10.11,23,55,58,13
9.84,23,55,58,13
9.91,23,55,58,13
10.14,23,56,58,13
10.1,23,56,58,13
9.87,23,56,58,13
10.17,23,56,58,13
9.86,23,56,58,13
10.03,23,56,58,13
9.9,23,56,58,13
9.88,23,56,57,13
10.05,23,56,57,13
10.17,23,56,57,13
9.82,23,56,57,13
10.43,23,56,57,13
9.53,23,56,57,13
10.16,23,56,57,14
9.85,20,56,57,14
9.93,20,56,57,14
10.03,20,56,57,14
10.16,20,56,57,14
9.84,20,56,57,14
9.91,20,56,57,14
10.1,20,56,57,14
10,20,56,56,14
9.95,20,56,56,14
9.98,20,56,57,14
9.99,20,56,57,14
10.16,20,56,57,14
9.81,20,55,57,14
10.23,20,55,58,14
9.8,20,55,58,14
10.15,20,56,59,15
9.82,18,56,58,15
9.97,18,56,60,15
10.41,17,55,60,15
10.48,17,55,60,15
9.09,17,55,60,15
9.98,17,55,61,15
11.8,17,55,61,15
8.37,17,55,61,15
9.82,17,55,61,15
9.97,17,55,62,15
9.99,17,55,62,15
10.14,17,55,62,15
9.89,17,55,61,15
9.96,17,55,63,15
10.14,17,55,63,15
9.99,17,55,63,15
9.86,17,55,63,15
9.98,17,55,63,15
10.13,17,55,63,15
9.97,17,55,63,15
9.89,17,55,63,15
10.04,17,55,63,15
10.02,17,55,63,15
10.01,17,55,63,15
9.91,18,56,63,15
9.97,18,56,64,15
10.12,18,56,64,15
10,17,55,64,15
9.89,17,55,64,15
9.93,17,55,65,15
10.11,18,56,65,15
9.99,18,56,65,15
9.91,18,56,65,15
9.97,18,56,65,15
10.12,18,56,65,15
10.08,18,56,65,15
9.8,18,56,65,15
9.99,18,56,66,15
10.11,18,56,66,15
10.23,17,55,66,15
9.63,17,55,66,15
9.97,17,55,67,15
10.1,17,55,67,15
10.47,17,55,67,15
9.41,17,55,67,15
10.1,17,55,69,15
10.66,17,55,69,15
9.37,17,55,69,15
9.8,17,55,69,15
10.89,15,55,71,15
9.21,15,55,70,15
10.06,15,55,73,16
10.93,15,55,73,16
8.9,15,55,74,16
10.1,16,56,74,16
11.39,16,56,74,16
8.44,16,56,74,16
10.04,15,55,76,16
11.49,15,55,76,16
8.65,15,55,78,16
9.8,15,56,78,16
11.42,15,56,77,16
8.63,15,56,77,16
10.11,16,57,79,16
11.14,16,57,79,16
8.7,16,57,79,16
10.02,16,58,79,16
11.24,16,58,80,16
8.7,16,58,80,16
10,16,59,80,16
10.97,17,59,80,16
9.18,17,59,82,16
9.79,18,59,82,16
10.62,18,59,83,16
9.45,18,59,83,16
10.43,18,61,85,16
9.48,19,61,85,16
10.02,19,61,86,16
10.08,20,62,86,16
10.07,20,62,88,16
9.8,20,62,88,16
9.98,20,62,90,16
10.12,16,62,90,16
9.94,16,62,91,16
9.94,17,64,91,16
9.96,18,64,94,16
10.13,18,64,94,16
10.03,19,68,95,16
9.84,21,68,95,16
9.96,21,68,98,16
10.09,22,71,98,16
10.09,22,71,99,16
9.87,22,71,99,16
11.55,23,74,99,16
8.47,25,74,99,16
10.1,26,77,100,17
9.88,28,77,100,17
9.94,28,77,99,17
10.1,29,81,100,17
10.02,28,81,99,17
10.26,28,81,99,17
11.22,29,83,99,17
8.4,30,83,98,17
10.09,31,86,98,17
10.12,33,86,98,17
9.7,33,86,97,17
10.14,33,87,97,17
10.02,35,87,97,17
9.83,36,89,97,17
9.91,38,89,96,17
10.1,38,89,95,17
11.02,38,89,96,18
8.94,37,89,96,18
9.91,37,88,95,18
10.09,37,88,95,18
10.12,37,88,94,18
9.85,37,89,94,18
9.93,36,89,94,18
10.91,36,89,94,18
9.33,37,89,94,19
9.78,38,90,94,19
9.93,38,90,94,19
10.16,38,90,94,19
10.05,38,90,95,20
9.93,38,90,95,20
9.85,38,90,94,20
10.04,37,90,94,20
10.17,37,91,95,21
9.86,38,91,95,21
10.61,38,91,94,20
9.33,38,91,94,20
10.18,38,90,95,21
9.81,37,90,95,21
9.96,37,91,94,21
10.01,38,91,94,21
10.17,38,91,94,21
9.83,37,92,94,21
10.08,37,92,94,21
9.88,38,92,94,21
10.19,36,92,94,22
9.81,37,93,94,22
9.97,38,93,94,22
10,38,93,94,22
10.26,38,93,94,22
9.74,38,93,94,22
10.04,37,93,93,22
9.92,37,93,93,22
10.15,37,93,94,23
9.87,37,93,94,23
10.36,37,93,94,23
9.59,37,94,94,23
10.15,37,94,94,23
9.98,37,94,94,23
9.88,37,94,94,23
10.52,37,94,94,23
9.32,37,94,94,23
11,37,95,94,23
9.1,38,95,93,23
11.16,39,95,93,23
8.94,39,95,94,24
11.13,38,95,94,24
8.72,38,95,94,24
11.52,39,95,94,24
8.58,39,95,94,24
11.57,39,95,94,24
8.3,39,95,94,24
11.65,39,95,94,24
8.48,39,95,94,24
11.6,39,96,94,24
8.25,39,96,93,24
11.66,39,96,93,24
8.42,39,96,94,24
11.61,39,95,94,24
8.28,38,95,93,24
11.57,38,95,93,24
8.52,38,95,94,25
11.46,38,96,94,25
8.43,38,96,94,25
11.39,38,96,94,25
8.76,38,96,94,25
10.75,38,96,94,25
9.05,38,96,94,25
11.09,38,96,95,25
9.03,38,96,95,25
10.72,38,96,95,25
9.13,38,96,94,25
10.74,38,96,94,25
9.39,38,96,94,25
10.47,38,96,94,25
9.39,38,96,94,25
10.22,38,96,95,25
9.92,38,96,95,25
9.84,38,96,95,25
9.98,38,96,94,25
10.04,38,97,94,25
10.08,38,97,94,25
9.9,38,97,94,25
9.92,41,97,94,25
10.1,41,97,94,25
10.05,41,97,96,25
9.8,41,97,95,25
10.42,41,97,95,25
9.66,41,97,94,25
10.08,41,97,96,25
9.84,40,96,94,25
10.01,38,96,97,25
10.05,38,97,97,25
10.2,38,97,97,25
9.67,38,97,97,25
10.01,38,97,99,25
10.1,38,97,99,25
10.04,38,97,99,25
9.82,39,98,99,25
10.01,41,98,99,25
10.1,41,99,99,25
10.07,43,99,99,25
9.81,43,100,99,25
10.09,42,100,99,25
10,42,101,99,25
10.16,43,101,99,25
9.79,44,101,99,25
9.77,42,101,99,25
10.24,42,101,99,25
10.08,42,101,99,25
9.92,43,102,99,25
9.82,43,102,99,25
10.21,43,102,99,25
10.05,43,102,99,25
9.96,43,102,99,25
11.4,43,102,99,25
8.38,43,102,99,25
10.95,43,102,99,25
9.07,42,102,99,25
9.9,42,102,98,25
10.1,42,102,98,25
10.03,41,101,98,25
9.93,41,101,98,25
9.93,41,101,98,25
10.07,41,101,98,25
10.13,42,102,98,25
9.94,42,102,98,25
9.83,41,101,98,25
10.08,41,101,98,25
10.09,41,102,98,25
9.86,41,102,98,25
10.21,41,101,98,25
9.9,41,102,98,25
10.03,41,102,98,25
10.59,41,101,98,25
9.2,41,101,98,25
10.04,41,100,98,25
10.19,39,100,98,25
9.77,39,100,98,25
9.92,40,100,98,25
9.96,40,101,98,25
10.37,40,101,98,25
9.72,40,100,98,25
9.93,40,100,100,25
10.03,40,101,100,25
10.18,40,101,100,25
9.93,40,101,100,25
11.34,40,100,100,25
8.53,40,100,100,25
10.13,40,100,100,25
9.88,40,100,100,25
9.98,40,100,100,25
10.03,40,100,100,25
10.1,39,100,100,25
9.83,39,100,100,25
9.96,40,100,100,25
9.77,40,100,100,25
10.4,40,101,100,25
9.86,40,101,100,25
9.99,40,101,100,25
11.63,40,101,100,25
8.27,40,101,100,25
10.23,40,101,100,25
10.22,40,101,100,25
9.57,40,101,100,25
10.52,40,101,100,25
9.48,40,101,100,25
9.97,40,101,100,25
10.15,40,101,100,25
9.86,40,101,100,25
9.99,40,101,100,25
9.98,41,101,100,25
10.11,41,101,100,25
11.79,41,101,100,25
8.1,39,101,100,25
10.1,40,101,100,25
9.86,42,101,100,25
10.08,41,101,100,25
9.92,41,101,100,25
9.96,41,101,99,25
10.18,41,101,100,25
9.93,41,102,99,25
9.92,41,102,99,25
9.95,41,102,99,25
10.12,41,102,99,25
9.97,42,102,99,26
10.71,40,102,99,26
9.17,40,102,99,26
10.09,40,101,99,26
10,37,101,99,26
9.92,37,101,99,26
9.95,39,101,99,26
10.1,39,101,99,26
10,41,101,99,26
9.9,41,101,99,26
9.98,40,101,100,26
10.11,40,101,100,26
10.07,40,101,100,25
9.84,41,100,100,25
9.98,42,102,100,25
10.08,43,102,100,25
11.73,42,102,100,25
8.18,43,102,100,25
9.98,43,102,101,25
10.08,45,102,101,25
10.05,46,103,101,24
9.79,47,103,101,24
9.99,47,102,101,24
10.09,47,102,101,24
10.07,47,102,101,23
9.8,47,103,101,23
10.19,47,103,102,23
9.91,47,103,102,23
10.12,48,103,102,22
9.75,48,102,102,22
10.29,49,102,103,22
9.78,49,103,103,22
10.11,52,103,102,21
10.72,52,103,102,21
9.08,52,103,103,21
10.09,51,102,103,21
10.05,50,102,102,20
9.79,50,102,102,20
10.03,50,102,103,20
10.09,50,102,103,20
10.07,51,103,103,20
10.24,53,103,103,20
9.6,53,103,103,20
10.07,53,103,103,20
11.93,53,103,103,20
7.91,53,103,103,20
10.06,53,103,103,20
10.04,53,103,103,20
10.08,53,103,101,20
9.79,53,104,101,20
10.01,53,104,93,20
10.1,53,103,93,20
10.09,53,103,76,20
10.77,53,103,76,20
9.07,53,103,55,20
10.06,52,101,55,20
10.07,49,101,24,20
9.96,47,96,24,20
9.81,43,96,15,20
10.09,43,96,15,20
10.08,41,91,15,20
9.8,38,86,15,20
10.66,36,86,15,20
9.42,30,84,15,20
10.06,29,82,15,20
9.82,28,79,15,20
10.07,30,77,16,20
9.98,32,75,15,20
10.12,32,73,15,20
9.95,30,71,16,20
9.8,28,69,16,20
10.72,28,67,16,20
9.49,45,65,16,20
9.85,43,63,16,20
9.9,40,61,16,20
10.09,38,59,15,20
10.13,37,57,15,20
9.84,37,55,16,20
9.92,38,53,16,21
10.09,35,51,16,21
10.12,34,49,16,21
9.95,32,47,16,21
10.8,32,45,16,21
9.17,32,43,16,21
9.98,32,41,16,21
9.91,29,39,16,21
9.69,29,37,16,21
10.3,26,36,17,21
10.14,28,34,17,20
9.91,27,32,17,20
9.82,28,32,17,20
10.06,27,30,18,20
10.13,25,29,18,19
9.86,24,28,18,19
9.93,23,27,19,19
10.07,23,27,19,19
10.19,23,26,19,18
9.78,23,24,19,18
9.96,23,24,19,18
10.02,23,24,20,18
10.21,23,24,20,18
11.24,22,24,20,18
8.49,23,24,20,18
10.05,22,25,20,18
10.11,22,25,20,17
9.88,22,25,20,17
10.02,22,26,21,17
9.93,22,26,21,17
10.17,21,26,21,17
9.81,22,26,21,17
10.02,21,26,21,17
10.04,21,25,21,17
10.14,21,25,21,17
9.79,21,25,21,17
9.96,21,25,21,17
9.99,21,24,21,17
10.19,20,25,21,17
9.83,21,25,21,17
10.36,21,25,21,17
9.89,21,25,21,17
9.92,20,25,21,17
9.86,20,24,21,17
9.92,20,24,21,17
9.99,20,24,21,17
10.84,20,24,21,17
9.17,20,24,21,17
9.99,19,24,22,17
9.95,19,24,22,17
10.22,19,24,22,17
9.78,19,24,22,17
9.97,19,24,22,17
10.1,18,24,22,17
9.99,18,24,22,17
9.92,18,24,22,17
9.96,17,24,22,17
10.09,17,24,22,17
10.02,17,23,22,17
10.67,16,23,22,17
9.19,17,23,22,17
10.11,16,24,22,17
9.99,16,24,22,17
9.89,16,23,22,17
9.95,16,23,22,17
10.11,16,23,22,17
9.99,16,23,22,17
10.05,15,23,22,17
9.85,15,23,22,17
10.09,15,24,26,17
10,15,25,26,17
9.89,15,27,33,17
9.95,15,29,33,17
10.11,15,33,36,17
10,15,35,36,17
9.94,15,34,40,17
9.95,15,34,40,17
10.11,15,34,40,17
10.04,15,34,40,17
9.89,15,34,43,17
9.94,15,34,43,17
10.07,15,34,43,17
10.43,15,35,43,17
9.5,15,35,46,17
9.99,15,35,46,17
10.07,16,37,48,17
10.01,16,37,48,17
9.83,16,37,48,17
10.29,7,37,48,17
9.82,6,37,48,17
10.1,6,38,48,17
9.75,6,38,47,17
10.05,6,38,47,17
10.09,6,36,47,17
10.01,6,36,47,17
9.81,7,37,47,17
10.01,7,37,47,17
10.09,7,37,47,17
10.02,7,37,47,17
9.87,7,37,47,17
10.04,7,37,47,17
10.05,6,37,47,17
10.02,6,37,47,17
9.84,6,37,47,17
10.05,6,37,47,17
10.06,6,37,48,17
10.36,7,38,48,17
9.52,7,38,48,17
10.02,6,38,48,17
10.05,6,38,48,17
10.46,6,38,48,17
10.96,7,38,48,17
8.47,7,38,48,17
10.09,6,38,49,17
10.05,6,38,49,17
9.86,6,38,49,17
9.97,7,38,49,17
10.06,7,38,49,17
10.1,7,39,49,17
9.78,6,39,49,17
10.03,6,39,49,17
10.03,7,39,49,17
10.15,7,39,49,17
10.2,7,40,50,17
9.53,7,40,50,17
10.08,7,40,50,17
10.1,7,40,50,17
9.82,7,40,50,17
10.42,7,40,50,17
9.65,7,40,51,17
10.12,7,40,51,17
9.9,7,40,51,17
9.88,7,40,51,17
10.53,7,40,51,17
9.7,7,40,51,17
9.79,7,40,51,17
9.96,7,41,51,17
10.05,7,41,51,17
10.24,7,41,51,17
9.72,7,40,50,17
10,7,40,50,17
10,7,40,50,17
10.2,7,40,50,17
10.04,7,41,50,17
9.64,7,41,50,17
10.09,7,41,50,17
10.09,7,41,50,17
9.89,7,41,50,17
9.9,7,42,50,17
10.06,7,42,50,17
10.19,7,42,50,18
9.87,7,42,50,18
9.83,7,42,50,18
10.06,7,41,50,18
10.11,7,41,50,18
10.27,7,41,50,18
10.46,7,42,50,18
9.13,7,42,50,18
10.3,7,42,50,18
9.7,7,42,49,18
9.91,7,42,49,18
10.06,7,42,49,18
10.27,7,42,49,18
9.79,7,43,49,18
9.91,7,43,49,18
9.97,7,43,49,18
10.08,7,43,49,18
9.92,7,43,49,18
10.01,7,43,49,18
10.05,7,43,50,18
10.15,7,43,50,18
9.77,7,43,51,18
9.97,7,43,51,18
10.07,7,43,51,18
10.08,7,43,51,18
9.9,7,44,52,18
9.91,7,44,52,18
9.99,7,44,52,18
11.36,7,44,52,18
8.65,7,44,52,18
10,7,44,52,18
9.96,7,44,52,18
10.14,7,44,52,18
9.86,7,43,52,18
10.02,7,43,52,18
9.98,7,44,52,18
10.07,7,44,52,18
10.27,7,44,52,18
9.62,7,43,52,18
9.98,7,43,52,18
10.1,7,43,52,18
9.98,7,43,51,18
9.87,7,43,51,18
10.1,7,43,52,18
9.81,7,43,52,18
11.89,7,43,51,18
8.18,7,43,51,18
10.1,7,43,51,18
10.03,7,43,51,18
10.09,7,43,51,18
10.01,7,44,51,18
9.9,7,44,51,18
9.85,7,43,51,18
10.06,7,43,51,18
