Physic_1,Physic_2,Physic_3,Physic_4,Physic_5
32,12,32,25,15
32,12,32,26,15
32,13,32,25,15
31,13,31,25,15
31,13,31,25,15
31,13,31,25,15
31,13,31,25,15
31,13,31,25,15
31,13,31,25,15
31,13,31,25,15
31,13,31,25,15
31,13,31,26,15
31,13,31,26,15
31,13,31,26,15
31,13,31,26,15
32,13,32,26,15
31,13,31,26,15
31,13,31,26,15
31,13,31,26,15
31,13,31,26,15
31,13,31,26,15
31,13,31,26,15
31,13,31,26,14
31,13,31,26,14
31,13,31,26,14
31,13,31,26,14
32,13,32,27,14
32,12,32,27,14
33,12,33,27,14
33,12,33,27,14
33,12,33,28,14
33,12,33,27,14
33,12,33,28,14
33,12,33,28,14
33,12,33,28,14
33,12,33,27,14
33,12,33,27,14
33,12,33,28,14
33,12,33,28,14
34,12,34,28,14
34,12,34,28,14
34,12,34,28,14
34,12,34,28,14
35,12,35,28,14
35,12,35,29,14
35,12,35,29,14
35,12,35,29,14
35,12,35,29,14
35,12,35,29,14
35,12,35,29,14
35,12,35,29,14
35,12,35,29,14
35,12,35,30,14
35,12,35,29,14
36,12,36,29,14
36,12,36,29,14
36,12,36,29,14
36,12,36,28,14
37,12,37,29,14
37,12,37,29,14
37,12,37,29,14
37,12,37,29,14
37,12,37,29,14
37,12,37,29,14
37,12,37,29,14
37,12,37,28,14
37,12,37,28,14
37,12,37,29,14
37,12,37,28,14
36,12,36,28,14
36,12,36,28,14
36,12,36,28,14
36,12,36,28,14
35,12,35,27,13
35,12,35,28,13
34,12,34,27,13
34,12,34,28,13
34,12,34,28,13
34,12,34,28,13
33,12,33,28,13
34,12,34,28,13
34,12,34,28,13
35,12,35,28,13
34,12,34,28,13
34,12,34,28,13
35,12,35,28,13
35,12,35,28,13
35,12,35,28,13
35,12,35,28,13
35,12,35,28,13
35,12,35,28,13
36,12,36,28,13
36,12,36,28,13
36,12,36,29,13
36,12,36,29,13
36,12,36,29,13
36,12,36,29,13
36,12,36,30,13
36,12,36,29,13
36,12,36,29,13
36,12,36,29,13
36,12,36,30,13
36,12,36,29,13
36,12,36,30,13
37,12,37,30,13
37,12,37,30,13
36,12,36,29,13
36,12,36,29,13
37,12,37,30,13
38,12,38,30,13
37,12,37,30,13
37,12,37,30,13
38,12,38,31,13
38,12,38,33,13
38,12,38,34,13
39,12,39,34,13
39,12,39,32,13
37,12,37,29,13
37,12,37,29,13
37,12,37,30,13
39,12,39,32,13
37,12,37,30,13
37,12,37,29,13
37,12,37,30,13
39,12,39,33,13
39,12,39,39,13
39,12,39,40,13
39,12,39,39,13
39,12,39,32,13
39,12,39,32,13
39,12,39,33,13
40,12,40,40,13
40,12,40,38,13
39,12,39,31,13
38,12,38,31,13
39,12,39,31,13
39,12,39,31,13
38,12,38,31,13
37,12,37,30,13
38,12,38,30,13
38,12,38,31,13
37,12,37,30,13
38,12,38,31,13
38,12,38,31,13
38,12,38,31,13
37,12,37,30,13
38,12,38,31,13
38,12,38,31,13
38,12,38,31,13
38,12,38,30,13
38,12,38,30,13
38,12,38,31,13
37,12,37,30,13
37,12,37,30,13
37,12,37,30,13
37,12,37,31,13
37,12,37,30,13
37,12,37,30,13
37,12,37,30,13
37,12,37,31,12
37,12,37,30,12
36,12,36,30,12
35,12,35,30,12
34,12,34,30,12
34,12,34,29,13
35,12,35,30,13
35,12,35,30,13
36,12,36,31,13
37,12,37,30,13
38,12,38,31,13
38,12,38,31,13
38,12,38,31,13
38,12,38,30,13
38,12,38,31,12
38,12,38,31,12
38,12,38,31,12
37,12,37,31,12
37,12,37,32,12
37,12,37,32,12
36,12,36,31,12
36,12,36,32,12
38,12,38,34,12
38,12,38,33,12
38,12,38,33,12
37,12,37,33,12
38,12,38,34,12
38,12,38,34,12
38,12,38,33,12
38,12,38,33,12
38,12,38,33,12
37,12,37,32,12
37,12,37,32,12
38,12,38,32,12
38,12,38,33,12
38,12,38,32,12
38,12,38,32,12
39,12,39,33,12
39,12,39,33,12
39,12,39,33,12
39,12,39,32,12
39,12,39,33,12
38,12,38,32,12
38,12,38,32,12
38,12,38,31,12
38,12,38,32,12
38,12,38,31,12
37,12,37,31,12
37,12,37,30,12
37,12,37,31,12
36,12,36,30,12
36,12,36,30,12
36,12,36,30,12
36,12,36,30,12
36,12,36,30,12
36,12,36,30,12
36,12,36,30,12
36,12,36,30,12
37,12,37,30,12
36,12,36,30,12
37,12,37,30,12
37,12,37,31,12
37,12,37,30,12
36,12,36,30,12
36,12,36,30,12
37,12,37,30,12
37,12,37,30,12
36,12,36,30,12
37,12,37,31,12
37,12,37,31,12
37,12,37,30,12
36,12,36,30,12
37,12,37,30,12
37,12,37,31,12
36,12,36,30,12
36,12,36,30,12
36,12,36,30,12
36,12,36,30,12
36,12,36,30,12
40,12,40,31,12
40,12,40,32,12
40,12,40,31,12
40,12,40,30,12
40,12,40,30,12
40,12,40,31,12
40,12,40,30,12
40,12,40,30,12
40,12,40,30,12
40,12,40,31,12
40,12,40,30,12
40,12,40,30,12
43,12,43,30,12
43,12,43,30,12
43,12,43,30,12
43,12,43,29,12
45,12,45,29,12
45,12,45,29,12
45,12,45,29,12
47,12,47,29,12
47,12,47,30,12
47,12,47,29,12
47,12,47,29,12
48,12,48,28,12
48,12,48,29,12
48,12,48,28,12
48,12,48,28,12
48,12,48,28,12
48,12,48,28,12
48,12,48,28,12
49,12,49,28,12
49,12,49,28,12
49,12,49,27,12
49,12,49,28,12
49,12,49,27,12
49,12,49,27,12
49,12,49,27,12
49,13,49,27,12
50,13,50,27,12
50,13,50,27,12
50,13,50,27,12
50,13,50,27,12
50,13,50,27,12
50,13,50,27,11
50,13,50,27,11
51,13,51,27,11
51,13,51,27,11
51,13,51,27,11
51,13,51,27,11
51,13,51,27,11
51,13,51,27,11
51,13,51,27,11
52,13,52,27,11
52,13,52,27,11
52,13,52,27,11
52,13,52,27,11
52,13,52,27,11
52,13,52,27,11
53,13,53,27,11
53,13,53,27,11
53,13,53,27,11
53,13,53,27,11
53,13,53,27,11
53,13,53,27,11
53,13,53,27,11
54,13,54,27,11
54,13,54,26,11
54,13,54,26,11
54,13,54,26,11
54,13,54,26,11
54,13,54,26,11
54,13,54,26,11
54,13,54,26,11
54,13,54,26,11
54,13,54,26,11
54,13,54,26,11
54,13,54,26,11
54,13,54,26,11
54,13,54,26,11
55,13,55,26,11
55,13,55,26,11
55,14,55,26,11
55,14,55,26,11
55,14,55,26,11
55,14,55,26,11
55,14,55,26,11
55,14,55,26,11
55,14,55,26,11
55,14,55,26,11
55,14,55,26,11
55,14,55,25,11
55,14,55,25,11
56,14,56,25,11
56,14,56,25,11
56,14,56,25,11
56,14,56,25,11
56,14,56,25,11
56,14,56,25,11
56,14,56,25,11
56,14,56,25,11
56,14,56,24,11
56,14,56,24,11
56,14,56,24,11
56,14,56,24,11
56,14,56,24,11
56,14,56,24,11
56,14,56,24,11
56,14,56,24,11
56,14,56,24,11
56,14,56,24,11
56,14,56,24,11
56,14,56,24,11
56,14,56,24,11
56,14,56,24,11
56,14,56,24,11
56,14,56,24,11
56,14,56,24,11
56,14,56,23,11
55,14,55,23,11
55,14,55,23,11
55,15,55,23,11
56,15,56,23,11
56,15,56,23,11
56,15,56,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
56,15,56,23,11
56,15,56,23,11
56,15,56,23,11
55,15,55,23,11
55,15,55,22,11
55,15,55,23,11
56,15,56,22,11
56,15,56,22,11
56,15,56,22,11
56,15,56,23,11
56,15,56,22,11
56,15,56,22,11
56,15,56,23,11
56,15,56,22,11
56,15,56,23,11
55,15,55,23,11
55,15,55,22,11
55,15,55,22,11
55,15,55,23,11
55,15,55,22,11
55,15,55,22,11
55,15,55,22,11
55,15,55,22,11
55,15,55,22,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
56,15,56,23,11
56,15,56,23,11
56,15,56,23,11
55,15,55,23,11
55,15,55,23,11
55,15,55,23,11
56,15,56,23,11
56,15,56,23,11
56,15,56,23,11
57,15,57,23,11
57,15,57,23,11
57,15,57,23,11
58,15,58,22,11
58,15,58,22,11
58,15,58,22,11
59,15,59,22,11
59,15,59,22,11
59,15,59,22,11
59,15,59,22,11
59,15,59,22,11
59,15,59,22,11
61,15,61,22,12
61,15,61,22,12
61,15,61,22,12
62,15,62,22,12
62,15,62,22,12
62,16,62,22,12
62,16,62,22,12
62,16,62,22,12
62,16,62,22,12
64,16,64,22,12
64,16,64,22,12
64,16,64,22,12
68,16,68,22,12
68,16,68,22,12
68,16,68,22,12
71,16,71,22,12
71,16,71,22,12
71,16,71,22,12
74,16,74,22,12
74,16,74,21,12
77,16,77,21,12
77,16,77,21,12
77,17,77,21,12
81,17,81,21,12
81,17,81,21,12
81,17,81,21,12
83,17,83,21,12
83,17,83,21,12
86,17,86,21,12
86,17,86,21,12
86,18,86,21,12
87,18,87,21,12
87,18,87,21,12
89,18,89,21,12
89,18,89,21,12
89,19,89,20,12
89,19,89,20,12
89,19,89,20,12
88,19,88,20,12
88,19,88,20,12
88,19,88,20,12
89,19,89,20,12
89,20,89,20,12
89,20,89,20,12
89,20,89,20,12
90,20,90,20,12
90,20,90,20,12
90,20,90,20,12
90,20,90,20,12
90,21,90,20,12
90,21,90,20,12
90,21,90,20,12
91,21,91,20,12
91,21,91,20,13
91,21,91,20,13
91,21,91,20,13
90,21,90,20,13
90,21,90,20,13
91,21,91,20,13
91,21,91,21,13
91,22,91,21,13
92,22,92,21,13
92,22,92,21,13
92,22,92,21,13
92,22,92,21,13
93,22,93,21,13
93,22,93,21,13
93,22,93,21,13
93,22,93,21,13
93,22,93,21,13
93,22,93,21,13
93,22,93,21,13
93,22,93,21,13
93,22,93,21,13
93,22,93,21,13
94,22,94,21,13
94,22,94,21,13
94,22,94,21,13
94,22,94,21,13
94,22,94,21,13
94,23,94,21,14
95,23,95,21,14
95,23,95,21,14
95,23,95,21,14
95,23,95,21,14
95,23,95,21,14
95,23,95,21,14
95,23,95,21,14
95,23,95,21,14
95,23,95,21,14
95,23,95,21,14
95,23,95,21,14
95,23,95,21,14
96,23,96,21,14
96,23,96,21,14
96,23,96,21,14
96,23,96,21,14
95,23,95,21,14
95,23,95,21,14
95,23,95,21,14
95,23,95,21,15
96,23,96,21,15
96,23,96,21,15
96,23,96,21,15
96,23,96,21,15
96,23,96,21,15
96,23,96,21,15
96,23,96,22,15
96,23,96,22,15
96,23,96,22,15
96,23,96,22,15
96,23,96,22,15
96,23,96,22,15
96,23,96,22,15
96,23,96,22,15
96,23,96,23,15
96,23,96,24,15
96,23,96,24,15
96,23,96,24,15
97,23,97,23,15
97,23,97,24,16
97,23,97,24,16
97,23,97,25,16
97,23,97,25,16
97,23,97,25,16
97,23,97,24,16
97,23,97,24,16
97,23,97,23,16
97,23,97,24,16
96,23,96,23,16
96,23,96,23,16
97,23,97,23,16
97,23,97,23,16
97,23,97,23,16
97,23,97,23,16
97,23,97,23,16
97,23,97,23,16
98,23,98,23,16
98,23,98,23,17
99,23,99,23,17
99,24,99,23,17
100,24,100,23,17
100,24,100,23,17
101,24,101,23,17
101,24,101,23,17
101,24,101,23,17
101,24,101,23,17
101,24,101,23,17
101,24,101,22,17
102,24,102,22,17
102,24,102,22,17
102,24,102,22,17
102,24,102,22,17
102,24,102,22,17
102,24,102,22,17
102,24,102,22,17
102,24,102,22,17
102,24,102,22,17
102,24,102,22,17
102,24,102,22,17
101,24,101,22,17
101,24,101,22,17
101,24,101,21,17
101,24,101,21,17
102,24,102,21,18
102,24,102,21,18
101,24,101,21,18
101,24,101,21,18
102,24,102,21,18
102,24,102,21,18
101,24,101,21,18
102,24,102,21,18
102,24,102,21,18
101,25,101,21,18
101,25,101,21,18
100,25,100,21,18
100,25,100,21,18
100,25,100,21,18
100,25,100,21,18
101,25,101,21,18
101,25,101,21,18
100,25,100,21,18
100,25,100,21,18
101,25,101,21,18
101,25,101,21,18
101,25,101,21,18
100,25,100,21,18
100,25,100,21,18
100,25,100,21,18
100,25,100,21,18
100,25,100,21,19
100,25,100,21,19
100,25,100,21,19
100,25,100,21,19
100,25,100,21,19
100,25,100,21,19
101,25,101,21,19
101,25,101,21,19
101,25,101,21,19
101,25,101,21,19
101,25,101,21,19
101,25,101,21,19
101,25,101,21,19
101,25,101,21,19
101,25,101,21,19
101,25,101,21,19
101,25,101,21,19
101,25,101,21,19
101,25,101,21,19
101,25,101,21,19
101,25,101,21,19
101,25,101,21,19
101,25,101,21,19
101,25,101,21,19
101,25,101,21,19
101,25,101,21,19
101,25,101,21,19
101,25,101,21,19
101,25,101,21,19
101,25,101,21,19
102,25,102,21,19
102,25,102,21,20
102,25,102,21,20
102,25,102,21,20
102,25,102,21,20
102,25,102,21,20
102,25,102,21,20
101,25,101,21,20
101,25,101,21,20
101,25,101,21,20
101,25,101,21,20
101,25,101,21,20
101,25,101,21,20
101,25,101,21,20
101,25,101,21,20
101,25,101,21,20
101,24,101,21,20
100,24,100,21,20
102,24,102,21,20
102,24,102,21,20
102,24,102,21,20
102,23,102,21,20
102,23,102,21,20
102,23,102,21,20
103,23,103,21,20
103,23,103,21,20
102,22,102,21,20
102,22,102,21,20
102,22,102,21,20
103,22,103,21,20
103,22,103,21,20
103,22,103,20,21
103,21,103,20,21
102,21,102,20,21
102,21,102,20,21
103,21,103,20,21
103,21,103,20,21
103,21,103,20,21
103,21,103,20,21
102,21,102,20,21
102,21,102,20,21
102,21,102,20,21
102,21,102,20,21
102,21,102,20,21
103,21,103,20,21
103,21,103,20,21
103,21,103,20,21
103,21,103,20,21
103,21,103,20,21
103,21,103,20,21
103,21,103,20,21
103,21,103,20,21
103,21,103,20,21
104,21,104,20,21
104,21,104,20,21
103,21,103,20,21
103,21,103,20,21
103,21,103,20,21
103,21,103,20,21
101,21,101,20,21
101,21,101,20,21
96,21,96,20,21
96,21,96,20,21
96,20,96,20,21
91,20,91,20,22
86,21,86,20,22
86,21,86,20,22
84,20,84,20,22
82,20,82,20,22
79,20,79,20,22
77,20,77,20,22
75,20,75,20,22
73,20,73,20,22
71,20,71,20,22
69,20,69,20,22
67,20,67,20,22
65,20,65,20,22
63,20,63,20,22
61,20,61,20,22
59,21,59,21,22
57,21,57,21,22
55,21,55,21,22
53,21,53,21,22
51,21,51,21,22
49,21,49,21,22
47,21,47,21,22
45,21,45,21,22
43,21,43,22,22
41,21,41,22,22
39,21,39,22,22
37,20,37,22,22
36,20,36,22,22
34,20,34,22,22
32,20,32,22,22
32,20,32,22,22
30,20,30,22,22
29,20,29,22,22
28,19,28,22,22
27,19,27,22,22
27,19,27,22,22
26,19,26,22,22
24,19,24,23,22
24,19,24,23,22
24,19,24,23,22
24,19,24,23,22
24,19,24,23,22
24,18,24,23,22
25,18,25,23,22
25,18,25,23,22
25,18,25,23,22
26,18,26,23,22
26,18,26,23,22
26,18,26,23,22
26,18,26,23,22
26,18,26,23,22
25,18,25,23,22
25,18,25,23,22
25,18,25,23,22
25,18,25,23,22
24,18,24,23,22
25,18,25,23,22
25,18,25,23,22
25,18,25,23,22
25,18,25,23,22
25,18,25,23,22
24,18,24,23,22
24,18,24,23,22
24,18,24,23,22
24,18,24,23,22
24,18,24,23,22
24,18,24,23,22
24,18,24,23,22
24,18,24,23,22
24,18,24,23,22
24,18,24,23,22
24,18,24,23,22
24,18,24,23,22
24,18,24,23,22
24,18,24,23,22
24,18,24,23,22
23,18,23,23,22
23,18,23,23,22
23,17,23,23,22
24,17,24,23,22
24,17,24,23,22
23,17,23,23,22
23,17,23,23,22
23,17,23,23,22
23,17,23,23,22
23,17,23,23,22
23,17,23,23,22
24,17,24,23,22
25,17,25,23,22
27,17,27,23,22
29,17,29,23,22
33,17,33,23,22
35,17,35,23,22
34,17,34,23,22
34,17,34,23,22
34,17,34,23,22
34,17,34,23,22
34,17,34,23,22
34,17,34,23,22
34,17,34,24,22
35,17,35,24,22
35,17,35,23,22
35,18,35,23,22
37,18,37,23,22
37,18,37,23,22
37,18,37,23,22
37,18,37,23,22
37,18,37,23,22
38,18,38,23,22
38,18,38,23,22
38,18,38,23,22
36,18,36,24,22
36,18,36,24,22
37,18,37,24,22
37,18,37,24,22
37,18,37,24,22
37,18,37,24,22
37,18,37,24,22
37,18,37,24,22
37,18,37,24,22
37,18,37,24,22
37,18,37,24,22
37,18,37,24,22
37,18,37,24,22
38,18,38,24,22
38,18,38,23,22
38,18,38,23,22
38,18,38,23,22
38,18,38,23,22
38,18,38,24,22
38,18,38,24,22
38,18,38,24,22
38,18,38,24,22
38,18,38,24,22
38,18,38,24,22
38,18,38,24,22
39,18,39,24,22
39,18,39,23,22
39,18,39,23,22
39,18,39,23,22
39,18,39,23,22
40,18,40,23,22
40,18,40,23,22
40,18,40,23,22
40,18,40,23,22
40,18,40,23,22
40,18,40,23,22
40,18,40,23,22
40,18,40,23,22
40,18,40,23,22
40,18,40,23,22
40,18,40,23,22
40,18,40,23,22
40,18,40,23,22
41,18,41,23,22
41,18,41,23,22
41,18,41,23,22
40,18,40,23,22
40,18,40,23,22
40,18,40,23,22
40,18,40,23,22
41,18,41,23,22
41,18,41,23,22
41,18,41,23,22
41,18,41,23,22
41,18,41,23,22
42,19,42,23,22
42,19,42,23,22
42,19,42,23,22
42,19,42,23,22
42,19,42,23,22
41,19,41,23,22
41,19,41,23,22
41,19,41,23,22
42,19,42,23,22
42,19,42,23,22
42,19,42,23,22
42,19,42,23,22
42,19,42,23,22
42,19,42,23,22
42,19,42,23,22
43,19,43,23,22
43,19,43,23,22
43,19,43,23,22
43,19,43,23,22
43,19,43,23,22
43,19,43,23,22
43,19,43,23,22
43,19,43,23,22
43,19,43,23,22
43,19,43,23,22
43,19,43,23,22
43,19,43,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
43,19,43,23,22
43,19,43,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
43,19,43,23,22
43,19,43,23,22
43,19,43,23,22
43,19,43,23,22
43,19,43,23,22
43,19,43,23,22
43,19,43,23,22
43,19,43,23,22
43,19,43,23,22
43,19,43,23,22
43,19,43,23,22
43,19,43,23,22
44,19,44,23,22
44,19,44,23,22
43,19,43,23,22
43,19,43,23,22
43,19,43,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
44,19,44,23,22
45,19,45,23,22
45,19,45,23,22
45,19,45,23,22
45,19,45,23,22
45,19,45,23,22
45,19,45,23,22
45,19,45,23,22
45,19,45,23,22
45,19,45,23,22
45,19,45,23,22
45,19,45,23,22
45,19,45,23,22
45,19,45,23,22
45,19,45,23,22
45,19,45,23,22
45,19,45,23,22
45,19,45,23,22
45,19,45,23,22
45,19,45,23,22
46,19,46,23,22
46,19,46,23,22
46,19,46,23,22
46,19,46,23,22
46,18,46,23,22
46,18,46,23,22
46,18,46,23,22
46,18,46,23,22
46,18,46,23,22
46,18,46,23,22
47,18,47,23,22
47,18,47,23,22
47,17,47,23,22
48,17,48,23,22
48,17,48,23,22
48,17,48,23,22
48,17,48,22,22
48,17,48,22,22
48,17,48,22,22
48,17,48,22,22
48,17,48,22,22
48,17,48,22,22
48,17,48,22,22
48,17,48,22,22
49,17,49,22,22
49,17,49,22,22
49,17,49,22,22
49,17,49,22,22
49,17,49,22,22
49,17,49,22,22
49,17,49,22,22
49,17,49,22,22
50,17,50,22,22
50,17,50,22,22
50,17,50,22,22
50,17,50,22,22
50,17,50,22,22
51,17,51,22,22
51,17,51,22,22
51,17,51,22,22
49,17,49,22,22
49,17,49,22,22
49,17,49,22,22
49,17,49,22,22
49,17,49,22,22
49,17,49,22,22
49,17,49,22,22
49,17,49,22,22
50,17,50,22,22
50,17,50,22,22
49,17,49,22,22
49,17,49,22,22
49,17,49,22,22
49,17,49,22,22
49,17,49,22,22
49,17,49,22,22
50,17,50,22,22
50,17,50,22,22
50,17,50,22,22
50,17,50,22,22
50,17,50,22,22
50,17,50,22,22
50,17,50,22,22
50,17,50,22,22
51,17,51,22,22
51,17,51,22,22
51,17,51,22,22
51,17,51,22,22
51,17,51,22,22
51,17,51,22,22
51,17,51,22,22
51,17,51,22,22
52,17,52,22,22
52,17,52,22,22
52,17,52,22,22
52,17,52,22,22
52,17,52,22,22
52,17,52,22,22
52,17,52,22,22
52,17,52,22,22
52,17,52,22,22
52,17,52,22,22
53,17,53,22,22
53,17,53,22,22
53,17,53,22,22
53,17,53,22,22
53,17,53,22,22
53,17,53,22,22
53,17,53,22,22
53,17,53,22,22
53,17,53,22,22
53,17,53,22,22
53,17,53,22,22
54,17,54,22,22
54,17,54,22,22
54,17,54,22,22
54,17,54,22,22
54,18,54,22,22
54,18,54,23,22
54,18,54,23,22
54,18,54,23,22
55,18,55,23,22
55,18,55,23,22
54,18,54,24,22
54,18,54,24,22
54,18,54,23,22
55,18,55,23,22
55,18,55,23,22
55,18,55,23,22
55,18,55,23,22
55,18,55,23,22
55,18,55,23,22
55,18,55,23,22
55,18,55,23,22
55,18,55,23,22
55,18,55,23,22
55,18,55,23,22
55,18,55,23,22
55,18,55,23,22
56,18,56,23,22
56,18,56,23,22
56,18,56,23,22
56,18,56,23,22
56,18,56,23,22
56,18,56,23,22
56,18,56,23,22
56,18,56,23,22
56,18,56,23,22
56,18,56,23,22
56,18,56,23,23
56,18,56,23,23
57,18,57,23,23
57,18,57,23,23
57,18,57,23,23
56,18,56,23,23
56,18,56,23,23
56,18,56,23,23
56,18,56,23,23
56,18,56,23,23
55,18,55,23,23
55,18,55,23,23
55,18,55,23,23
55,18,55,23,23
55,18,55,23,23
56,18,56,23,23
56,18,56,23,23
56,18,56,23,23
56,18,56,23,23
56,18,56,23,23
55,18,55,23,23
55,18,55,23,23
55,18,55,23,23
55,18,55,23,23
55,18,55,23,23
54,18,54,23,23
54,18,54,23,23
54,18,54,23,23
54,18,54,23,23
54,18,54,23,23
55,18,55,23,23
55,18,55,23,23
55,18,55,23,23
55,18,55,23,23
55,18,55,23,23
56,18,56,23,23
56,18,56,23,23
55,18,55,23,23
55,18,55,23,23
55,18,55,23,23
55,18,55,23,23
55,18,55,23,23
55,18,55,23,23
55,18,55,23,23
55,19,55,23,23
55,19,55,23,23
51,19,51,23,23
51,19,51,23,23
50,19,50,23,23
49,19,49,23,23
48,19,48,23,23
47,19,47,23,23
46,19,46,23,23
45,19,45,23,23
44,19,44,23,23
43,19,43,23,23
42,20,42,23,23
41,20,41,23,23
40,20,40,23,23
39,20,39,23,23
38,20,38,23,23
38,20,38,23,23
37,20,37,23,23
36,20,36,23,23
35,20,35,23,23
35,20,35,24,23
33,20,33,24,23
33,20,33,24,23
33,20,33,24,23
31,20,31,24,23
30,20,30,24,23
29,20,29,24,23
27,19,27,24,23
26,19,26,24,23
24,19,24,24,23
23,19,23,24,23
22,19,22,24,23
21,19,21,24,23
22,19,22,24,23
22,18,22,24,23
23,18,23,24,23
23,18,23,24,23
24,18,24,24,23
25,18,25,24,23
25,18,25,24,23
25,18,25,24,23
26,18,26,24,23
26,18,26,24,23
26,18,26,24,23
26,18,26,24,23
26,18,26,24,23
26,18,26,24,23
26,18,26,24,23
26,18,26,24,23
26,18,26,24,23
25,18,25,24,23
26,18,26,24,23
26,18,26,24,23
26,18,26,24,23
25,18,25,24,23
25,17,25,24,23
26,17,26,24,23
26,17,26,24,23
26,17,26,24,23
26,17,26,24,23
26,17,26,24,23
26,17,26,24,23
26,17,26,24,23
26,17,26,24,23
25,17,25,24,23
25,17,25,24,23
25,17,25,24,23
25,17,25,24,23
25,17,25,24,23
25,17,25,24,23
25,17,25,24,23
25,17,25,24,23
25,17,25,24,23
25,17,25,24,23
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,25,22
24,17,24,24,22
24,17,24,25,22
24,17,24,25,22
24,17,24,25,22
24,17,24,25,22
24,17,24,25,22
24,17,24,25,22
24,17,24,25,22
24,17,24,25,22
24,17,24,25,22
24,17,24,25,22
24,17,24,25,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,24,22
24,17,24,25,22
24,17,24,25,22
24,17,24,25,22
24,17,24,25,22
24,17,24,25,22
24,17,24,25,22
24,17,24,25,22
24,17,24,24,22
24,17,24,25,22
24,17,24,24,22
24,17,24,24,22
25,17,25,25,22
25,17,25,24,22
25,17,25,24,22
25,17,25,24,22
25,17,25,24,22
25,17,25,24,22
25,17,25,24,22
25,16,25,24,22
25,16,25,24,22
25,16,25,24,22
25,16,25,24,22
25,16,25,24,22
25,16,25,24,22
25,16,25,24,22
25,16,25,24,22
25,16,25,24,22
25,16,25,25,22
25,16,25,25,22
25,16,25,24,22
25,16,25,25,22
25,16,25,25,22
25,16,25,25,22
25,16,25,25,22
25,16,25,24,22
25,16,25,24,22
25,16,25,25,22
25,16,25,24,22
25,16,25,24,22
25,16,25,24,22
25,16,25,24,22
25,16,25,24,22
25,16,25,24,22
25,16,25,24,22
25,16,25,25,22
25,16,25,24,22
25,16,25,24,22
25,16,25,25,22
25,16,25,24,22
25,16,25,25,22
25,16,25,25,22
25,16,25,24,22
25,16,25,25,22
25,16,25,25,22
25,16,25,24,22
25,16,25,25,22
25,16,25,25,22
25,16,25,25,22
25,16,25,25,22
25,16,25,25,22
25,16,25,25,21
25,16,25,25,21
25,16,25,24,21
25,16,25,25,21
25,16,25,25,21
24,16,24,24,21
24,16,24,25,21
24,16,24,24,21
24,16,24,24,21
25,16,25,25,21
24,16,24,24,21
24,16,24,24,21
25,16,25,25,21
25,16,25,25,21
25,16,25,25,21
24,16,24,25,21
24,16,24,25,21
24,16,24,25,21
24,16,24,25,21
24,16,24,25,21
24,16,24,25,21
24,16,24,25,21
24,16,24,25,21
24,16,24,24,21
24,16,24,24,21
24,16,24,24,21
24,16,24,24,21
24,16,24,24,20
24,16,24,24,20
24,16,24,24,20
24,16,24,24,20
24,16,24,24,20
25,16,25,24,20
25,16,25,24,20
24,16,24,24,20
24,16,24,24,20
24,16,24,24,20
24,16,24,25,20
25,16,25,25,20
25,16,25,24,20
25,15,25,25,20
24,15,24,25,20
24,15,24,25,20
24,15,24,25,20
25,15,25,25,20
25,15,25,25,20
25,15,25,25,20
25,15,25,25,20
25,15,25,24,20
25,15,25,24,20
25,15,25,24,20
25,15,25,24,19
25,15,25,24,19
25,15,25,24,19
25,15,25,24,19
