Physic_1,Physic_2,Physic_3,Physic_4
121,15,12,36
122,15,12,36
123,15,13,36
123,15,13,36
123,16,13,36
123,16,13,37
123,16,14,37
124,16,14,37
123,16,14,37
118,16,15,33
108,15,15,33
101,14,15,33
96,13,16,33
95,13,16,34
96,13,17,33
92,13,16,33
90,13,17,33
87,13,17,33
84,13,17,33
82,13,17,33
80,13,17,33
78,13,17,33
77,13,17,33
76,13,17,33
75,13,17,33
74,13,17,33
74,14,17,33
73,14,17,33
73,14,17,33
72,14,17,33
72,14,17,33
72,14,17,33
72,14,17,33
72,13,17,33
72,13,17,33
73,13,17,33
74,13,17,33
75,13,17,33
75,13,17,33
76,13,16,33
76,13,17,33
79,13,17,36
87,14,16,36
93,14,16,36
100,15,16,38
106,15,16,38
115,15,16,38
121,15,16,38
125,15,16,34
112,16,17,33
102,16,17,33
94,14,17,33
91,13,17,34
94,13,17,35
95,13,17,35
94,13,17,34
91,13,16,33
88,14,16,33
86,14,16,33
85,14,16,33
84,14,16,33
82,13,16,33
81,13,16,33
81,13,16,33
81,13,16,33
81,13,16,33
80,13,16,33
80,13,16,33
79,13,16,33
79,13,16,33
78,13,16,33
78,13,16,33
78,13,15,33
78,13,15,33
78,13,15,33
78,13,15,34
82,13,15,35
86,13,15,33
83,13,15,33
81,13,15,33
80,13,15,33
79,12,15,33
80,12,15,33
81,12,15,33
82,12,15,33
82,12,15,33
82,12,15,33
81,12,15,33
81,12,15,33
81,13,15,33
84,13,15,36
91,13,15,36
100,13,15,37
106,14,15,37
111,14,15,37
116,14,15,37
121,15,15,34
113,15,15,33
104,15,15,33
96,14,15,33
93,13,15,33
93,12,15,35
96,12,15,35
96,12,15,34
95,12,14,33
93,12,14,33
91,12,14,33
90,12,14,33
89,12,14,33
88,12,14,33
88,12,14,33
87,12,14,33
86,12,13,33
86,12,13,33
86,12,13,33
86,12,13,33
86,12,13,33
86,12,13,33
87,12,13,33
87,12,12,33
88,11,12,33
89,11,12,33
89,11,12,33
89,11,12,33
90,11,12,33
90,11,12,33
92,11,12,34
93,11,12,34
94,11,12,34
94,11,12,34
94,11,11,33
95,11,11,36
105,11,11,38
112,12,11,40
138,12,11,50
189,15,11,55
227,19,11,64
240,24,11,71
244,27,12,73
220,29,12,52
199,29,13,48
185,27,13,43
159,25,13,39
138,23,14,36
123,20,14,36
117,17,14,37
117,16,14,38
119,15,14,37
118,14,15,36
116,14,15,35
111,14,15,34
105,13,15,33
101,13,15,33
96,14,15,34
97,14,15,36
102,14,15,38
110,14,15,38
119,15,15,41
133,15,15,42
152,17,15,44
172,18,15,47
186,20,16,48
194,22,16,50
202,24,16,52
207,25,17,53
208,26,17,53
206,26,18,53
204,27,18,52
195,27,19,46
180,26,19,42
164,24,19,39
145,23,20,37
127,22,20,34
110,20,20,34
105,18,20,36
105,17,20,36
104,17,20,36
102,16,20,35
97,16,20,33
89,16,20,33
84,16,20,32
80,15,20,32
76,15,20,32
74,15,20,32
72,15,20,32
70,15,20,32
69,15,20,32
67,15,20,32
66,15,19,32
66,15,20,32
65,15,19,32
65,15,19,32
65,15,19,32
65,15,19,32
66,15,19,32
66,14,20,33
67,14,19,34
72,14,19,35
79,15,19,36
91,15,19,43
125,16,19,46
153,19,19,46
170,20,19,46
180,22,19,46
187,23,19,47
192,23,20,48
192,22,20,39
170,21,20,36
142,21,20,34
124,20,20,34
112,18,21,34
105,17,21,35
103,17,21,35
101,16,21,34
95,17,20,34
89,17,20,34
84,17,20,33
80,17,20,33
77,16,20,32
73,15,20,33
72,15,20,33
72,15,20,33
70,15,20,33
69,15,20,32
68,15,20,32
66,15,20,32
66,15,20,32
65,15,20,32
65,15,20,32
65,15,20,32
65,15,20,33
66,15,20,33
66,15,20,33
67,15,20,33
67,15,20,33
67,15,19,33
68,15,20,33
68,15,19,33
68,15,19,33
68,14,19,33
68,14,19,33
68,14,19,33
69,14,19,33
69,14,19,33
69,14,19,33
69,14,19,33
69,14,19,33
69,14,19,33
70,14,18,33
70,14,18,33
70,14,18,33
70,14,17,33
71,14,17,33
71,13,17,33
72,13,16,33
74,13,16,33
76,13,15,33
77,12,15,33
78,12,14,33
80,12,14,33
81,12,14,33
82,12,14,33
83,12,13,33
84,12,13,33
86,12,13,33
87,12,13,33
87,12,13,33
88,12,13,33
88,12,13,35
93,12,13,35
98,12,14,35
101,13,14,35
103,13,14,35
105,13,14,35
106,14,14,36
108,14,14,36
111,14,14,36
112,14,14,36
112,14,14,36
113,15,14,36
114,15,14,36
116,15,14,36
117,15,14,36
117,15,14,36
119,15,14,36
120,15,14,36
121,15,14,36
122,15,14,36
123,15,14,37
125,15,14,37
125,16,14,37
125,16,15,37
125,16,15,37
125,16,15,37
125,16,15,37
125,16,15,37
125,16,15,37
125,16,15,37
126,16,15,37
126,16,15,37
118,17,15,33
108,16,15,33
99,14,15,33
96,13,15,34
97,13,15,35
105,13,15,45
161,15,15,54
205,18,15,63
239,23,15,71
242,27,16,63
208,28,16,48
193,27,17,46
181,26,17,42
159,24,18,39
139,22,18,36
123,20,18,34
114,18,18,36
112,16,18,37
112,16,18,37
111,15,18,36
108,15,18,33
99,15,18,33
93,15,18,32
88,14,18,32
85,14,18,32
83,14,18,33
82,14,18,33
81,14,18,33
80,14,18,33
79,14,18,33
77,14,18,33
76,14,18,33
74,14,18,33
73,14,18,33
72,14,18,33
71,14,18,33
71,14,17,33
71,14,17,33
71,14,17,33
71,14,17,33
71,14,17,33
71,13,17,33
71,13,16,33
72,13,16,33
73,13,16,33
74,13,15,33
75,13,15,33
76,12,14,33
77,12,14,33
79,12,14,34
82,12,13,34
84,12,13,34
86,11,13,34
87,11,13,34
89,11,12,34
90,11,12,34
92,11,12,34
92,11,12,34
93,11,12,34
94,11,12,34
95,11,12,34
95,11,12,34
96,11,12,34
96,11,11,34
97,11,11,33
96,11,11,33
96,11,12,33
97,11,12,33
97,11,12,33
97,11,12,33
97,11,12,33
97,11,12,33
97,11,12,33
97,11,12,33
97,11,12,33
97,11,12,33
97,11,12,33
97,11,12,33
97,11,12,33
97,11,12,33
97,11,12,33
98,11,12,33
98,11,11,34
100,11,11,34
101,11,11,34
103,11,11,34
105,11,11,34
106,11,11,34
107,11,11,34
105,11,10,34
104,11,11,34
102,11,10,34
101,11,10,34
101,11,10,34
101,11,10,34
101,11,10,34
101,11,10,34
101,11,10,34
101,11,10,34
103,11,10,39
117,11,10,40
128,12,10,40
137,14,10,40
141,15,10,40
147,16,10,41
155,17,10,41
161,18,10,42
163,18,10,41
162,18,11,41
161,18,11,41
160,18,11,39
155,19,11,39
150,19,11,39
147,18,11,39
145,18,12,39
144,18,12,39
144,18,12,39
143,18,12,39
143,18,12,39
143,18,12,39
143,18,12,39
142,18,13,39
142,18,13,39
142,18,13,39
142,18,13,39
141,18,14,39
141,18,14,39
142,18,14,39
141,18,15,39
141,18,15,39
141,18,15,39
141,18,15,39
141,18,16,39
141,18,16,39
141,18,16,39
141,18,16,39
141,18,16,39
140,18,16,39
140,18,17,39
140,18,17,39
139,18,17,39
139,18,17,39
139,19,17,39
139,19,17,39
139,19,17,39
138,19,17,39
138,19,17,39
137,19,18,40
151,19,18,48
191,20,18,59
223,23,18,61
214,27,19,48
189,27,19,44
175,25,20,41
166,21,20,41
159,19,20,39
147,18,20,34
134,17,20,36
126,18,21,36
114,17,20,33
105,17,21,33
96,17,21,33
89,16,21,33
85,16,20,33
80,15,20,32
77,15,21,32
74,15,20,32
72,15,20,32
71,15,20,32
69,15,20,32
68,15,20,33
71,16,20,35
76,16,20,36
84,16,20,36
90,17,20,36
94,17,20,37
99,17,20,37
102,18,20,37
105,18,20,37
107,18,20,37
108,18,20,36
101,18,20,33
92,18,20,33
87,17,20,33
82,16,20,33
80,15,20,33
79,15,20,33
78,15,20,33
77,15,20,33
76,15,20,33
74,15,20,32
72,15,20,32
70,15,20,32
69,15,20,32
68,15,20,32
68,15,20,32
68,15,20,32
68,15,20,32
67,15,20,32
67,15,20,33
68,15,20,33
68,15,19,33
68,15,19,33
69,15,19,33
69,14,19,33
69,14,19,33
69,14,19,33
70,14,18,33
70,14,18,33
70,14,18,33
71,14,18,33
71,14,17,33
71,14,17,33
72,13,17,33
72,13,16,33
73,13,16,33
73,13,16,33
75,13,15,33
77,12,15,33
79,12,15,33
80,12,15,33
82,12,15,33
82,12,15,33
83,12,15,33
83,12,15,33
83,12,15,33
84,12,15,33
84,12,15,33
84,12,15,33
84,12,14,33
84,12,15,33
84,12,14,33
84,12,14,32
83,12,14,32
83,12,14,33
83,12,15,33
84,12,15,33
84,12,15,33
84,12,15,33
84,12,15,33
84,12,15,33
84,12,15,33
84,12,15,33
84,12,14,33
84,12,14,33
84,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
85,12,13,33
85,12,13,33
85,12,13,33
85,12,13,33
86,12,13,33
85,12,13,33
85,12,13,33
85,12,13,33
85,12,13,33
86,12,13,33
86,12,13,35
91,12,13,35
94,12,13,35
98,12,13,36
103,13,13,36
109,13,13,37
115,13,13,37
118,14,13,37
120,14,13,37
122,15,13,37
125,15,13,38
130,15,13,38
132,16,13,38
134,16,13,38
135,16,14,38
132,16,14,34
121,16,14,33
111,15,14,33
105,14,14,33
101,12,14,35
104,12,13,35
105,12,13,34
103,12,13,34
101,12,13,32
98,12,13,33
95,12,13,33
94,12,13,33
93,12,13,33
92,12,13,33
91,12,13,33
91,12,13,33
90,12,13,33
91,12,13,33
92,11,13,33
92,11,12,33
93,11,12,33
94,11,12,33
94,11,12,33
95,11,11,33
95,11,11,33
96,11,11,33
96,11,11,33
96,11,11,33
96,11,11,33
96,11,11,33
97,11,11,33
97,11,10,33
97,11,11,33
97,11,12,33
97,11,11,33
97,11,11,33
97,11,11,33
97,11,11,33
97,11,11,33
97,11,11,33
97,11,11,33
97,11,11,33
96,11,11,33
96,11,11,33
96,11,11,33
96,11,11,33
96,11,11,33
96,11,11,33
96,11,11,33
96,11,11,33
97,11,11,34
101,11,11,35
105,11,11,36
114,12,11,40
133,13,11,43
154,14,11,45
172,17,11,46
186,19,11,47
192,22,11,49
198,24,11,51
203,25,12,52
184,26,12,40
158,25,13,36
135,23,13,34
116,20,13,34
107,17,13,35
106,15,14,36
109,14,14,36
112,13,14,36
113,13,14,35
111,13,14,34
107,14,14,35
107,14,14,36
110,14,14,36
113,14,14,36
118,15,14,37
117,15,14,32
107,15,14,32
99,14,14,32
94,13,14,32
93,12,14,34
94,12,14,34
96,12,14,34
97,12,14,33
95,12,14,33
93,12,14,33
92,12,14,33
91,12,15,33
90,12,14,33
89,12,14,33
88,12,14,33
87,12,14,33
87,12,14,33
87,12,14,33
86,12,14,33
86,12,13,33
86,12,13,33
86,12,13,33
87,12,13,33
88,12,13,33
88,12,13,33
89,12,13,33
89,12,13,33
89,12,13,33
89,12,13,33
90,12,13,33
90,12,13,33
90,11,13,33
90,12,13,33
91,12,13,33
91,11,13,33
91,11,13,33
91,12,13,33
92,12,13,33
92,12,13,33
92,11,13,33
92,12,13,33
92,12,13,33
92,12,13,33
92,12,13,33
92,12,13,33
91,12,13,33
92,12,13,34
94,12,13,34
96,12,13,34
98,12,13,34
98,12,13,34
99,12,13,35
102,13,13,35
105,13,13,36
108,13,13,36
110,14,13,36
113,14,13,36
116,14,13,38
121,14,13,38
126,15,13,40
138,15,13,41
146,16,13,41
155,17,13,41
160,18,13,41
162,18,14,41
163,19,14,42
164,19,14,42
164,20,14,42
164,20,14,39
145,20,14,34
127,19,15,34
115,17,15,33
108,15,14,35
108,14,15,35
110,13,15,36
112,13,15,36
110,13,14,34
105,13,14,33
101,13,14,36
105,14,14,38
117,14,14,42
136,15,14,43
154,16,14,46
176,18,14,47
187,20,14,47
192,22,14,48
197,23,14,50
203,23,14,51
206,24,15,51
206,25,15,51
205,26,15,51
203,26,15,51
201,26,15,51
200,26,15,51
186,26,16,39
157,24,16,37
137,22,16,36
123,20,16,35
114,18,16,36
113,16,15,36
114,15,15,36
115,14,15,36
115,13,15,35
113,13,14,34
107,13,14,33
103,13,14,33
100,13,13,32
96,12,13,32
92,12,13,32
90,12,13,33
90,12,13,33
90,12,13,33
90,12,12,33
90,12,12,33
89,12,12,33
88,12,12,33
87,12,12,33
87,11,12,33
87,11,12,33
89,11,12,33
90,11,12,33
91,11,12,33
91,11,12,33
91,11,11,33
92,11,11,33
92,11,11,33
92,11,11,33
93,11,11,33
93,11,10,33
95,11,10,34
96,11,10,34
97,11,10,34
98,11,10,34
99,11,10,34
99,11,10,34
98,11,11,33
97,11,11,33
97,11,11,33
96,11,11,33
96,11,11,33
96,11,12,33
96,11,12,33
96,11,12,33
96,11,12,33
95,11,12,33
95,11,12,34
97,11,12,34
97,11,12,34
98,11,12,34
98,11,12,34
98,11,11,34
98,11,11,33
97,11,11,33
96,11,11,33
96,11,11,33
96,11,10,33
97,11,10,33
97,11,10,33
98,11,10,34
99,11,10,34
100,11,10,34
100,11,10,33
99,11,11,33
97,11,11,33
97,11,11,33
99,11,11,36
104,11,11,36
115,12,11,41
131,12,11,46
175,15,11,50
201,18,11,53
218,22,11,57
222,25,12,59
221,27,12,59
216,29,13,58
212,29,13,57
210,29,14,57
205,29,14,54
201,29,15,54
199,28,16,51
189,28,16,43
169,26,17,39
149,24,17,39
135,22,17,37
124,20,18,36
119,18,18,36
116,16,18,36
116,16,18,36
115,15,18,35
109,15,18,33
103,15,18,32
97,15,18,32
92,14,18,32
87,14,18,32
84,14,18,32
82,14,18,32
79,14,18,32
78,14,18,32
76,14,18,32
75,14,18,32
74,14,18,32
73,14,18,32
73,14,17,32
72,14,17,32
72,14,17,32
71,14,17,32
71,14,17,32
71,14,17,32
71,13,17,32
71,13,17,32
72,13,17,33
73,13,17,33
74,13,17,33
75,13,17,33
75,13,17,33
76,13,17,33
76,13,17,33
76,13,17,33
76,13,17,33
76,13,17,33
76,13,17,33
76,13,16,33
76,13,16,33
76,13,16,33
76,13,16,33
76,13,16,33
76,13,16,33
76,13,16,33
76,13,16,33
76,13,16,33
76,13,16,33
76,13,16,33
77,13,16,33
77,13,16,33
77,13,16,33
78,13,16,33
78,13,16,33
78,13,16,33
79,13,16,33
79,13,16,33
80,13,15,33
81,12,15,33
81,12,15,33
81,12,15,33
82,12,15,33
82,12,15,33
82,12,15,33
82,12,15,33
82,12,15,33
83,12,14,33
83,12,14,33
83,12,14,33
83,12,14,33
83,12,14,33
84,12,14,33
84,12,13,33
85,12,13,33
85,12,13,33
86,12,13,33
86,12,13,33
86,12,13,33
86,12,12,33
87,12,13,33
87,11,13,33
88,11,13,34
90,11,12,34
92,11,12,34
93,11,12,34
94,11,12,34
94,11,12,34
94,11,12,34
95,11,11,34
96,11,11,33
94,11,11,33
94,11,11,33
95,11,11,33
96,11,11,33
97,11,11,33
97,11,11,33
98,11,11,33
98,11,11,33
98,11,11,33
99,11,11,33
99,11,11,33
99,11,11,33
99,11,10,33
98,11,10,33
96,11,10,33
98,11,11,36
107,11,10,38
116,12,10,42
142,13,11,46
171,15,11,46
185,18,11,47
194,21,11,48
198,23,11,50
204,24,11,52
207,25,12,48
187,26,12,40
163,25,13,39
148,23,13,38
135,21,14,35
120,20,14,33
108,17,14,35
107,15,15,36
109,14,15,36
110,14,15,36
111,13,15,34
107,13,15,34
103,13,15,33
100,13,15,32
95,13,15,32
92,13,15,32
90,12,15,32
89,12,15,33
88,12,15,33
88,12,15,33
87,12,15,33
86,12,15,33
85,12,15,32
83,12,15,32
82,12,15,32
82,12,15,32
82,12,15,32
82,12,15,33
82,12,15,33
82,12,15,33
82,12,15,33
82,12,15,33
82,12,15,33
82,12,15,33
82,12,15,33
82,12,14,33
82,12,14,33
83,12,14,33
83,12,14,33
83,12,14,33
83,12,14,33
83,12,14,33
83,12,14,33
83,12,14,33
83,12,14,33
83,12,14,33
83,12,14,33
84,12,14,33
84,12,14,33
85,12,14,33
86,12,14,33
86,12,14,33
86,12,14,33
86,12,14,33
86,12,14,33
86,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
85,12,13,33
85,12,13,33
85,12,14,33
86,12,13,33
86,12,13,33
87,12,14,35
91,12,13,35
96,12,14,35
100,13,13,35
103,13,13,35
106,13,14,35
107,13,14,36
110,14,14,36
116,14,14,38
121,15,14,38
126,15,14,38
130,15,14,38
124,16,14,33
114,16,14,32
103,15,14,32
98,13,14,32
98,12,14,35
102,12,14,35
104,12,14,34
102,12,14,33
100,12,14,33
97,13,14,35
102,13,14,37
109,13,14,42
130,14,14,47
172,16,14,50
199,19,14,51
209,23,14,53
213,25,14,55
215,26,15,56
214,27,15,56
209,28,16,51
189,28,16,42
169,26,17,40
154,24,17,37
139,22,18,36
121,21,18,33
110,19,18,35
107,17,18,36
107,16,18,36
107,15,18,36
105,15,18,34
100,15,18,33
92,15,18,32
88,15,18,32
84,14,18,32
81,14,18,32
79,14,18,32
76,14,18,32
75,14,18,32
73,14,18,32
72,14,18,32
71,14,18,32
71,14,18,32
70,14,18,32
70,14,18,32
70,14,18,32
70,14,18,32
71,14,18,33
71,14,17,33
72,13,17,33
72,13,17,33
73,13,17,33
73,13,17,33
73,13,17,33
73,14,17,33
73,14,17,33
73,14,17,33
73,13,16,33
73,13,16,33
73,13,16,33
73,13,16,33
74,13,16,33
74,13,16,33
75,13,16,33
76,13,16,33
77,13,17,33
77,13,17,33
77,13,16,33
77,13,16,33
77,13,16,33
77,13,16,33
78,13,16,33
78,13,16,33
78,13,16,33
78,13,16,33
78,13,16,33
78,13,16,33
80,13,16,35
86,13,16,36
92,14,16,36
96,14,16,36
100,14,16,36
103,14,16,36
107,15,16,36
110,15,16,36
112,15,16,36
114,15,16,36
115,15,16,36
116,15,16,36
117,15,16,36
118,16,16,36
118,16,16,36
119,16,16,36
118,16,16,36
119,16,16,36
118,16,16,36
118,16,16,36
118,16,16,36
118,16,16,36
118,16,16,36
118,16,16,36
118,16,16,36
117,16,16,36
117,16,16,36
117,16,16,36
117,16,16,36
117,16,17,36
116,16,17,36
116,16,17,36
117,16,17,36
117,16,17,36
117,16,17,36
117,17,17,36
117,17,17,36
117,17,17,36
117,17,17,36
117,17,17,36
116,17,17,36
112,17,17,32
103,16,17,32
95,15,17,32
91,14,17,34
92,14,17,34
92,14,17,33
89,14,17,33
85,14,17,33
83,14,17,33
81,14,17,33
79,14,17,33
78,14,17,33
76,14,17,33
76,14,17,33
75,14,17,33
74,14,17,33
74,13,17,33
73,13,17,33
73,13,17,33
73,13,17,33
73,13,17,33
74,13,17,33
74,13,17,33
74,13,17,33
74,13,16,33
74,13,16,33
75,13,16,33
76,13,16,33
77,13,15,33
79,13,15,33
79,12,15,33
80,12,14,33
81,12,14,33
82,12,14,33
82,12,14,33
83,12,13,33
85,12,13,33
85,12,13,33
88,12,13,34
89,12,13,34
90,12,13,34
91,12,13,33
90,12,13,33
90,12,13,33
90,12,13,33
90,11,13,34
92,11,12,34
96,11,12,34
97,11,12,33
97,11,12,33
96,11,12,33
96,11,12,33
96,11,12,34
98,11,12,34
100,11,12,35
104,11,12,35
104,11,11,33
103,11,11,33
102,11,11,33
101,11,11,34
102,11,11,34
102,11,11,34
103,11,11,34
102,11,11,33
101,11,11,33
100,11,11,33
100,11,11,33
99,11,11,33
99,11,11,33
98,11,11,33
98,11,11,33
97,11,10,33
97,11,10,33
96,11,10,33
95,11,10,33
95,11,10,33
95,11,10,33
95,11,10,33
95,11,10,33
95,11,10,33
95,11,10,33
96,11,10,33
96,11,10,33
99,11,10,35
104,11,10,35
107,12,10,35
108,12,10,35
107,13,10,35
106,13,10,34
106,13,10,34
106,13,10,34
106,13,10,35
107,13,11,35
109,13,11,35
110,13,11,35
111,14,11,35
111,14,11,35
112,14,11,35
114,14,11,36
117,14,12,38
125,14,12,38
134,15,12,41
146,15,12,42
164,17,12,46
188,18,13,49
201,20,13,49
203,23,13,51
208,25,14,54
210,26,14,54
208,27,15,54
205,28,15,53
203,28,16,53
191,28,16,42
169,27,17,39
146,24,17,37
130,22,17,36
120,20,18,36
114,18,18,36
112,16,18,36
112,16,18,36
111,15,18,36
107,15,18,34
102,15,18,33
96,14,18,32
90,14,18,32
86,14,18,32
83,14,18,32
81,14,18,33
81,14,18,33
78,14,18,32
76,14,18,33
78,15,18,33
79,15,18,33
81,15,18,34
84,15,18,34
86,15,18,34
89,15,18,34
90,15,18,34
91,15,18,34
92,15,18,34
93,15,18,34
93,16,18,34
94,16,18,34
94,15,18,34
95,15,18,35
97,16,18,35
99,16,18,35
100,16,18,35
101,16,18,35
101,16,18,35
102,16,18,35
102,16,18,35
102,16,18,35
102,16,18,35
102,16,18,35
102,16,18,35
102,16,18,35
102,16,18,35
102,16,18,35
102,16,18,35
102,16,18,35
102,16,18,35
102,16,18,35
102,16,18,35
102,16,18,35
102,17,19,35
101,17,19,35
101,17,19,35
101,17,19,35
101,17,19,35
101,17,19,35
101,17,19,35
100,17,19,35
100,17,19,35
100,17,19,35
100,17,19,35
100,17,19,35
100,17,19,35
100,17,19,35
100,17,19,35
100,17,19,35
100,17,19,34
93,17,19,33
88,16,19,33
82,15,19,32
80,15,19,33
79,15,19,33
79,15,19,33
76,15,19,32
74,15,19,32
73,15,19,32
71,15,19,32
70,15,19,32
69,15,19,32
69,15,19,32
69,14,19,32
68,14,19,32
69,14,19,33
69,14,19,33
70,14,19,33
70,14,19,33
71,14,19,33
71,14,19,33
71,14,18,33
71,14,18,33
71,14,18,33
71,14,18,33
71,14,17,33
72,14,17,33
72,14,17,33
72,14,16,33
73,13,16,33
73,13,16,33
74,13,15,33
76,12,15,33
79,12,14,34
81,12,14,34
84,12,13,34
87,12,13,34
87,12,12,34
89,11,12,34
90,11,12,34
91,11,11,34
95,11,11,34
98,11,11,34
101,11,11,34
102,11,11,34
102,11,11,33
101,11,11,33
100,11,11,33
99,11,11,33
98,11,11,33
98,11,11,33
98,11,11,33
98,11,11,33
98,11,11,33
98,11,11,33
98,11,11,33
100,11,11,36
108,11,11,38
120,12,11,40
133,13,11,41
144,15,11,42
156,17,11,43
165,18,11,44
177,19,11,44
181,20,11,44
183,21,12,45
186,22,12,45
186,22,12,45
188,23,13,45
188,23,13,46
189,24,13,44
180,24,14,42
164,23,14,35
138,22,15,33
121,20,15,33
110,18,15,33
107,15,15,36
109,14,15,36
111,14,15,36
111,13,15,34
108,13,15,33
103,13,15,33
98,13,15,32
94,13,15,32
92,13,15,32
89,13,15,32
87,13,15,32
85,13,15,32
84,13,15,32
82,13,15,32
81,12,15,32
81,12,14,32
81,12,14,32
81,12,14,32
81,12,14,32
81,12,14,33
82,12,13,33
83,11,13,33
84,11,13,33
85,11,13,33
87,11,12,33
89,11,12,33
91,11,12,33
92,11,11,33
94,11,11,33
96,11,11,33
97,11,11,33
98,11,11,33
98,11,11,33
98,11,11,33
97,11,11,33
96,11,10,35
103,11,10,40
124,12,11,41
140,13,11,41
148,15,11,41
156,17,11,42
166,18,11,43
173,19,11,43
176,20,12,44
179,21,12,44
181,22,12,44
182,22,12,45
183,23,12,45
184,23,13,45
185,23,13,45
186,24,14,45
170,24,14,36
143,23,14,33
120,20,14,33
109,18,15,33
105,16,15,35
107,14,15,36
109,14,15,36
110,13,15,35
109,13,15,34
106,13,15,33
102,13,15,32
97,13,15,32
93,13,15,32
91,12,15,32
89,12,15,33
89,12,15,33
88,12,14,33
86,12,14,32
85,12,14,32
83,12,14,33
84,12,14,34
88,12,14,35
93,13,14,36
99,13,14,36
104,13,14,36
111,14,14,38
117,14,14,38
121,15,14,38
125,15,14,38
131,16,14,38
135,16,14,39
139,16,15,39
134,17,15,33
121,17,15,32
108,16,15,32
102,14,15,32
99,13,15,34
101,13,15,35
103,13,15,34
101,13,15,33
98,13,15,32
94,13,15,32
91,12,14,32
90,12,14,33
89,12,14,33
87,12,14,33
87,12,14,33
86,12,14,33
86,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
84,12,14,33
84,12,14,33
84,12,14,33
84,12,14,33
84,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
85,12,14,33
87,12,14,35
93,12,14,35
99,13,14,36
103,13,14,36
108,13,14,36
114,14,14,38
124,14,14,41
138,15,14,42
157,17,14,45
178,19,14,46
188,20,14,46
191,22,15,47
196,23,15,48
200,24,15,46
177,24,16,37
150,23,16,33
126,21,16,33
114,18,16,33
107,16,16,35
107,15,16,35
108,14,16,36
109,14,16,34
105,14,16,33
100,14,16,33
96,14,16,32
91,13,16,32
88,13,16,32
85,13,16,32
86,14,16,35
91,14,16,35
95,14,16,36
100,14,15,36
105,14,15,37
113,14,15,37
118,15,15,38
124,15,15,38
131,15,15,40
150,16,15,49
196,18,15,55
222,21,15,62
232,25,15,64
233,27,15,61
205,28,16,46
182,27,16,41
156,25,16,37
134,23,16,33
116,20,16,34
112,17,16,36
111,16,16,36
113,15,16,36
114,14,16,36
112,14,15,35
108,13,15,33
105,13,15,32
100,13,14,32
95,13,14,32
92,13,14,32
90,12,14,32
88,12,14,32
87,12,13,32
86,12,13,32
86,12,13,32
86,12,13,33
87,12,12,33
88,11,12,33
88,11,12,33
88,11,12,33
88,11,12,33
89,11,11,33
90,11,11,33
90,11,11,33
91,11,11,33
92,11,11,35
97,11,11,35
102,11,11,35
106,12,11,35
109,12,11,35
112,13,11,35
113,13,11,36
116,14,11,36
120,14,12,37
124,15,12,37
128,15,12,37
131,16,12,38
134,16,12,38
136,16,13,38
138,16,13,38
139,16,14,38
139,17,14,38
140,17,14,38
140,17,14,38
140,17,15,38
140,18,15,38
140,18,16,38
140,18,16,38
140,18,17,38
140,18,17,39
140,19,18,39
139,19,18,39
140,19,18,39
141,19,19,39
140,19,19,39
139,20,19,35
122,19,20,33
110,18,20,33
102,17,20,33
95,16,20,34
94,16,20,34
92,15,20,34
89,15,20,33
85,15,20,32
81,15,20,32
79,15,20,32
76,15,19,32
74,15,19,32
72,15,19,33
73,16,19,34
78,16,19,35
83,16,19,36
88,16,19,36
92,16,19,36
98,17,19,38
107,17,19,40
118,17,19,41
132,18,19,42
145,18,19,42
154,19,19,42
159,20,19,42
162,20,20,42
167,19,20,42
174,17,20,42
180,17,20,42
181,17,20,39
168,18,20,33
143,19,20,32
125,19,21,33
113,18,21,33
104,16,21,33
96,16,21,33
92,16,21,33
87,16,21,33
83,16,20,32
79,16,20,32
75,16,20,32
73,15,20,32
70,15,20,32
69,15,20,32
67,15,20,32
66,15,20,32
66,15,20,32
65,15,20,32
64,15,20,32
64,15,20,32
64,15,20,32
65,15,20,32
66,15,19,32
67,15,19,32
67,15,19,32
68,15,19,32
68,14,19,32
68,14,19,32
69,14,19,32
69,14,18,32
70,14,18,32
70,14,18,32
70,14,17,32
71,14,17,32
72,13,16,32
72,13,16,33
74,13,15,33
78,12,15,33
81,12,14,33
82,12,14,33
84,12,13,33
85,12,13,32
85,11,12,34
88,11,12,34
94,11,12,34
98,11,11,35
103,11,11,35
105,11,11,35
107,11,11,33
105,11,11,33
103,11,11,33
104,11,10,34
104,11,10,34
104,11,10,34
103,11,10,33
104,11,10,36
109,11,10,38
121,12,10,42
149,13,10,45
173,15,10,46
187,18,10,46
191,21,10,47
196,23,10,49
202,23,11,50
206,24,11,50
200,25,11,41
172,25,12,37
147,24,12,34
125,21,12,33
112,18,12,34
110,15,12,36
112,14,12,36
115,13,12,36
117,13,12,35
116,12,12,34
112,12,12,33
108,12,12,33
107,12,12,35
110,13,12,36
113,13,12,36
118,14,12,38
123,14,12,37
124,15,12,36
122,15,12,36
122,15,12,36
122,15,12,36
